id_paciente,cns,nome,data_nascimento,sexo,idade,id_bairro,dum
426,771813548441737,Pietra Fernandes,1944-11-03,F,79,3,
427,728041717861313,Gael Campos,1942-02-03,M,81,6,
428,751378109957170,Dra. Luara Carvalho,1952-07-16,F,71,9,
429,781261982293415,Sr. Cauê Vargas,2015-03-13,M,8,7,
430,736245594457840,Maria Liz Lima,1979-02-10,F,44,5,
431,754607111094276,Elisa Pimenta,2024-05-28,F,-1,5,
432,780357091918360,Laís Cunha,1968-11-26,F,55,1,
433,732747981489806,Thomas Aparecida,2001-07-30,M,22,3,
434,784018332720752,Luísa Freitas,1971-12-20,F,52,2,
435,789912299267658,Maria Eduarda Souza,2000-07-22,F,23,10,
436,744251745773972,Enzo Barbosa,1992-10-16,M,31,2,
437,793017733273718,Sr. Vitor Freitas,1976-09-24,M,47,3,
438,767463457140224,Yuri da Rocha,1993-01-12,M,30,10,
439,792308722972001,Eduarda Costa,2016-03-10,F,7,8,
440,750870660154293,Sofia Monteiro,2010-12-05,F,13,2,
441,721729900612341,Valentina Mendonça,1991-02-13,F,32,5,
442,770143571919499,Srta. Bruna Câmara,1996-07-26,F,27,4,2022-12-19
443,745012686433313,Fernanda Aragão,2009-06-07,F,14,5,
444,773867437345336,Maya Vargas,1966-09-15,F,57,6,
445,718571021742334,André da Conceição,1989-02-12,M,34,10,
446,749927463478415,Sara Nogueira,1998-04-02,F,25,3,
447,727653370622773,Carolina Farias,1946-06-02,F,77,7,
448,767117451431759,Pedro Miguel Novais,2004-07-03,M,19,4,
449,789418800361866,Kaique Silva,1954-05-22,M,69,3,
450,723512626171507,Sra. Eduarda Machado,1949-08-18,F,74,1,
451,772557219598666,João Lucas Alves,1978-09-17,M,45,8,
452,718762592202486,Paulo Freitas,2005-02-04,M,18,6,
453,740063617038695,Asafe da Cunha,1992-07-08,M,31,2,
454,759854401887875,Alice Rios,2012-06-04,F,11,2,
455,739773010080004,Ana Clara Moraes,1946-09-07,F,77,9,
456,775530149234231,Bárbara Nogueira,2013-10-20,F,10,2,
457,764175124647600,Matteo Casa Grande,2015-10-16,M,8,2,
458,797634688357217,Ana Júlia Barbosa,2002-12-23,F,21,10,
459,764131096821174,Sra. Maria Cecília Costela,1940-12-05,F,83,2,
460,716891670032654,Lorena Siqueira,2013-08-13,F,10,9,
461,770774319794933,Eloá Rezende,1966-11-23,F,57,3,
462,719604254058208,Esther Albuquerque,1982-10-21,F,41,3,2022-09-22
463,793101376090408,Sra. Beatriz Silveira,1977-05-14,F,46,9,
464,712798877273805,Pietra Mendonça,2015-11-19,F,8,5,
465,716230736474664,Srta. Melina Sá,1990-06-27,F,33,1,
466,756733662595274,Camila Pereira,1954-02-15,F,69,6,
467,775926213291755,Henrique Novaes,1986-03-20,M,37,10,
468,734622916015532,Olívia Lopes,1978-02-27,F,45,5,2022-10-22
469,746583532937427,Leonardo Fogaça,1996-05-31,M,27,4,
470,768442302651606,Enzo Fogaça,1955-07-06,M,68,5,
471,777354933327980,Yasmin Cavalcanti,1982-09-01,F,41,1,
472,737569409283212,Noah da Cruz,1972-11-07,M,51,3,
473,785713446741332,Dra. Manuela Moraes,1963-07-05,F,60,2,
474,750001744631073,Anna Liz Campos,1963-10-27,F,60,8,
475,746754751700093,Francisco Jesus,2025-01-17,M,-2,7,
476,772033451808363,Isaque das Neves,2020-09-28,M,3,6,
477,788713314013139,Luara Câmara,1949-11-16,F,74,7,
478,726234014484778,João Pedro Cirino,1992-06-30,M,31,2,
479,734195659026882,Maria Julia Farias,1964-05-21,F,59,1,
480,723520145106708,Carolina Castro,1970-04-27,F,53,1,
481,786449007520275,Julia Pereira,2010-09-26,F,13,8,
482,737379702102571,Gael Henrique Siqueira,2005-09-09,M,18,3,
483,760426329803699,Marina Pimenta,2001-02-22,F,22,6,
484,733862214486809,Enrico da Conceição,1964-10-11,M,59,8,
485,725883635932654,Juliana da Conceição,1970-03-09,F,53,3,
486,730646049887324,Manuella Cunha,1943-07-20,F,80,5,
487,724068412098332,Isabelly Moura,1967-07-05,F,56,5,
488,789623057855051,Zoe da Cruz,2006-09-07,F,17,9,
489,721212280448322,Ana Carolina Câmara,1994-04-26,F,29,1,2022-09-25
490,742748583312135,Kamilly Jesus,2022-05-16,F,1,5,
491,790779664714245,Henry Porto,1997-11-12,M,26,2,
492,792094767928989,Dra. Anna Liz Nascimento,2022-01-10,F,1,7,
493,725112197128830,Kaique Ribeiro,2009-06-01,M,14,2,
494,727845772641240,Mirella Câmara,1948-12-19,F,75,2,
495,711556884885888,Davi Lucca Pinto,1941-08-18,M,82,2,
496,780464875594869,Srta. Valentina Castro,1984-05-24,F,39,3,2022-10-19
497,726529631425663,Maria Luiza Novaes,2009-05-20,F,14,3,
498,792504666685797,Ester Pereira,1991-07-28,F,32,8,2022-12-30
499,733477747655228,Sarah Nogueira,2002-05-02,F,21,6,
500,785220078633388,Léo Ribeiro,1974-02-13,M,49,10,
501,793132841254133,Dra. Clara Garcia,2004-05-08,F,19,10,
502,771988439149799,João Silveira,2006-09-13,M,17,2,
503,730979068804553,Maria Cecília Aparecida,1987-06-15,F,36,9,
504,713776837665010,Ísis Moura,1952-03-30,F,71,5,
505,780433148598247,Nina Lima,2003-10-03,F,20,1,
506,777141514011956,Sra. Maria Isis Almeida,1957-11-07,F,66,5,
507,735288773787369,Luiza Vasconcelos,1984-01-30,F,39,4,2023-01-28
508,772868181478748,Alana Azevedo,2002-04-14,F,21,2,
509,760471359494764,Dr. Anthony Gabriel da Mota,1964-06-21,M,59,8,
510,799541751989793,Ágatha Gomes,1996-05-02,F,27,1,
511,768005756122054,Luiz Fernando Pinto,2024-10-04,M,-1,4,
512,735849407737339,Srta. Yasmin Pinto,1948-03-24,F,75,10,
513,768793854766750,Samuel Cavalcanti,1956-05-18,M,67,4,
514,754405312630017,Dr. Murilo Cardoso,2005-06-23,M,18,9,
515,777040676788409,Emanuella Dias,1987-04-09,F,36,5,
516,770662804998852,Vinicius Souza,1982-02-13,M,41,6,
517,750880663700758,Luiza Teixeira,1969-11-19,F,54,7,
518,732101140312068,Henrique Rezende,1973-09-29,M,50,2,
519,767451089198398,Miguel Cavalcante,1978-03-25,M,45,10,
520,755891856980715,Noah Cardoso,1948-12-08,M,75,10,
521,791667224517645,Rhavi Freitas,1950-04-09,M,73,9,
522,748090649692796,Cecília da Luz,1969-12-05,F,54,10,
523,728392853756424,Erick Sampaio,1988-11-11,M,35,3,
524,772641194713869,Dr. Matheus Barros,1940-05-11,M,83,7,
525,748714237389936,Ana Laura da Mota,2024-01-16,F,-1,8,
526,752758432121728,Ana Vitória Novais,1947-06-07,F,76,5,
527,751585851977604,Lavínia Correia,2020-07-15,F,3,10,
528,722986290285627,Alícia Peixoto,1997-03-28,F,26,9,
529,742989174083980,Lucas Gabriel Moreira,1997-06-06,M,26,4,
530,766376583007791,Lorena da Mota,1955-06-26,F,68,10,
531,787316932437537,Júlia Garcia,2009-04-14,F,14,1,
532,760659700300959,João Miguel Cavalcanti,1989-12-22,M,34,6,
533,732512721611987,Sr. Brayan da Paz,1942-01-06,M,81,7,
534,712222565283347,Valentina Barros,2013-09-17,F,10,1,
535,715627698775187,Vicente das Neves,1966-03-20,M,57,7,
536,711248742649317,Joana Barros,2008-12-01,F,15,4,
537,724880926887707,Melissa Cavalcante,1980-09-19,F,43,2,
538,715749718691253,Enzo Gabriel Pacheco,1991-11-26,M,32,3,
539,721152759716883,Brayan Sousa,1948-08-04,M,75,8,
540,769972350638401,Ana Beatriz Cunha,1986-11-09,F,37,3,
541,769348909632230,Heloísa Barbosa,1962-02-12,F,61,7,
542,716064496834572,Maria Clara Garcia,1998-08-04,F,25,6,
543,761412384554575,Oliver Camargo,1943-04-06,M,80,10,
544,727189776984018,Vitor Gabriel da Cruz,1988-04-08,M,35,10,
545,720325502103646,Alícia Sá,1996-03-27,F,27,4,
546,777890229222132,Sr. Nicolas Nascimento,2002-01-28,M,21,10,
547,767807139376085,Sra. Caroline Peixoto,1974-11-22,F,49,4,
548,754247188511050,Srta. Luara Pereira,1968-04-24,F,55,8,
549,718912294264460,Asafe Sampaio,1945-02-25,M,78,8,
550,730717960838670,Sra. Raquel Cassiano,2015-07-29,F,8,2,
551,730925643522298,Sara Freitas,2005-03-18,F,18,5,
552,746872400159631,Bruno Rezende,1977-11-12,M,46,1,
553,711771581334414,Kevin Santos,2004-01-18,M,19,10,
554,782048394037861,Ravi Lucca Nascimento,2025-07-25,M,-2,6,
555,753127537946362,Joana Cavalcante,2002-06-01,F,21,6,
556,725201487476264,Calebe Rodrigues,1990-09-01,M,33,10,
557,794640224032147,Anna Liz Cirino,1964-06-15,F,59,5,
558,728845384619489,Manuela Fernandes,1943-02-14,F,80,8,
559,734178421178232,Sarah Brito,1949-05-27,F,74,3,
560,762022764579354,Luiza Monteiro,1962-09-02,F,61,7,
561,729711408386787,Ana Luiza Novais,1981-06-25,F,42,5,
562,798914309903669,Pietro Novaes,1957-06-27,M,66,7,
563,754564755841957,Ayla Camargo,1960-05-28,F,63,8,
564,765648446712907,Luiza da Mota,1944-01-05,F,79,9,
565,791285962192453,Diego Campos,1972-06-16,M,51,6,
566,781109914610730,Laís Correia,2009-05-09,F,14,3,
567,770735927135991,Fernando Pereira,2009-02-18,M,14,2,
568,712569910992213,Lucca Mendes,1953-01-08,M,70,4,
569,725822881314994,Ester da Paz,1973-08-06,F,50,1,
570,734402146642032,Ana Macedo,1950-03-19,F,73,5,
571,759595178140528,Maria Laura Machado,1945-09-10,F,78,2,
572,738897721735762,Alícia da Mota,1991-04-04,F,32,9,
573,782163342765834,Isaque Cirino,2007-03-05,M,16,10,
574,727132777337680,Samuel Castro,2001-05-29,M,22,6,
575,798338368430739,Maria Isis Monteiro,1942-12-12,F,81,4,
576,787099246731830,Lucca da Mota,1997-01-20,M,26,4,
577,760863268175381,Gabriela Barbosa,1981-06-10,F,42,10,
578,785047021758029,Sr. José Guerra,1969-06-23,M,54,1,
579,749801542165388,Emanuella Castro,1966-12-23,F,57,6,
580,715167818857030,Marcos Vinicius da Rocha,2009-10-10,M,14,9,
581,749467771850427,Laura Rezende,1956-01-12,F,67,8,
582,785433911436321,Lunna Duarte,1998-12-31,F,25,8,
583,754893804497724,Pietro da Rocha,1975-01-04,M,48,8,
584,783485216635612,Bianca Fogaça,1956-10-13,F,67,6,
585,772986055793023,Bárbara Rezende,1961-08-19,F,62,8,
586,714269037042476,João Andrade,1980-01-08,M,43,4,
587,749184299065611,Esther Silva,1994-04-18,F,29,7,
588,722722440906073,Dom Rodrigues,2013-11-12,M,10,6,
589,766061643577234,Srta. Manuella Leão,1975-05-18,F,48,8,
590,721779215450167,Dra. Ana Vitória Porto,1971-11-25,F,52,4,
591,759350259407986,Renan da Rosa,2024-02-17,M,-1,10,
592,744629131944272,Marcos Vinicius Correia,1980-08-07,M,43,4,
593,710343807139026,Arthur Nunes,1962-06-10,M,61,2,
594,717244934658178,Dr. Enzo Gabriel Souza,1965-01-18,M,58,5,
595,798222195293658,Maria Correia,1960-03-21,F,63,6,
596,729607851087525,Srta. Nina Abreu,2026-03-19,F,-3,7,
597,738838971079626,Srta. Maitê Câmara,1986-03-01,F,37,1,
598,750644198708300,Isabela Mendonça,2000-04-15,F,23,6,
599,793698752786102,Sra. Ana Júlia Carvalho,2025-08-21,F,-2,10,
600,774428837367790,Ana Lívia Azevedo,1944-11-25,F,79,8,
601,761631595793483,Dr. Theo Nogueira,2019-10-21,M,4,1,
602,763086429581762,Sra. Emanuella Ribeiro,2026-05-03,F,-3,9,
603,755116282776198,Elisa Fogaça,1949-10-04,F,74,1,
604,720774323585336,Maria Liz Rios,1966-05-15,F,57,7,
605,760550607766834,Allana Vasconcelos,1980-08-10,F,43,1,
606,715056869037476,Dr. Enzo Gabriel Vieira,2020-12-01,M,3,3,
607,780354819765488,Davi Cavalcanti,1953-07-09,M,70,2,
608,747573220802634,Luiz Gustavo Almeida,1994-06-05,M,29,5,
609,714399940366472,Bento Pimenta,2001-09-21,M,22,10,
610,767779390584676,Aylla Moreira,1995-09-27,F,28,3,2022-08-16
611,769635568969407,Helena Pires,1982-07-07,F,41,4,
612,713198286532754,Dra. Ana Cecília Aparecida,1971-12-06,F,52,4,
613,785274400522370,Ian Jesus,2023-11-22,M,0,7,
614,712794572577227,Luiz Otávio Andrade,2006-03-07,M,17,5,
615,756028722843562,Leandro Pastor,1944-12-12,M,79,5,
616,748319312761760,Lorenzo Barros,1978-07-21,M,45,5,
617,714429126313052,Sr. Augusto Cassiano,2001-09-25,M,22,7,
618,725713362703347,Gustavo Henrique da Rosa,1945-11-09,M,78,1,
619,726884863009282,Sofia Lima,2006-09-26,F,17,4,
620,790688078482154,Manuela Barros,2006-07-28,F,17,5,
621,718330884829491,Ana Cecília Marques,1955-11-08,F,68,2,
622,771734235203221,Yasmin Mendes,1990-03-26,F,33,5,
623,784468362752132,Yasmin Borges,1974-10-20,F,49,2,
624,712395245116012,Emanuella Costa,1992-09-24,F,31,3,2023-03-29
625,789379882787780,Julia Teixeira,1966-12-18,F,57,10,
626,723475537828548,Mateus Rios,1958-08-17,M,65,9,
627,733599199884657,Nicolas Siqueira,1969-07-12,M,54,8,
628,764183582848542,Catarina Azevedo,2015-01-19,F,8,2,
629,752883873457746,Pietro Novais,2014-10-20,M,9,5,
630,728044666074482,Sra. Agatha Alves,2011-02-08,F,12,5,
631,725965400162131,Beatriz Barbosa,1981-07-26,F,42,2,2023-02-16
632,769267841664462,Emanuella da Mota,1987-08-06,F,36,3,
633,737923721039748,Bella Borges,1992-05-04,F,31,3,
634,744414765812511,Noah Teixeira,1955-06-04,M,68,8,
635,730957021147381,João Miguel Vieira,1974-04-09,M,49,6,
636,778565843973538,Gustavo Leão,2014-07-10,M,9,1,
637,798673154043833,Vitória Fogaça,1992-02-22,F,31,7,
638,759165109956824,Antony Ribeiro,2019-01-01,M,4,3,
639,754737954480233,Srta. Mirella Viana,2008-01-08,F,15,4,
640,715128348229755,Nicole Castro,2024-04-19,F,-1,6,
641,784928490646969,Pietra Monteiro,1941-08-08,F,82,4,
642,742831518934995,Larissa Viana,1979-05-18,F,44,1,2022-12-15
643,790411536418130,Ana Lívia Sousa,2022-06-06,F,1,4,
644,798655344009331,Sabrina Castro,1991-08-05,F,32,3,
645,741231475101112,Mariane Aragão,1958-04-13,F,65,7,
646,722668898053619,Maria Liz das Neves,2005-10-15,F,18,5,
647,733502442407653,Maria Eduarda Pinto,2012-03-17,F,11,10,
648,736731552710224,Bianca da Costa,1949-06-18,F,74,6,
649,785709670193106,Arthur Gabriel Brito,1980-11-24,M,43,3,
650,714234961459886,Cecília Vasconcelos,1953-02-03,F,70,6,
651,793264421010586,Dra. Alana Fogaça,1963-01-10,F,60,10,
652,776712394676257,Dr. André da Rocha,1960-06-15,M,63,4,
653,747240434459817,Mirella Sampaio,1989-10-16,F,34,3,
654,772430540856708,Sr. Oliver Sales,2012-03-16,M,11,9,
655,782804950174727,Ágatha Gomes,1975-08-17,F,48,3,
656,776618205074864,Eloah Lima,1977-05-12,F,46,3,
657,755090175860367,Caleb Monteiro,1971-07-04,M,52,4,
658,781891368074395,Jade Moura,2014-05-03,F,9,6,
659,752396672922029,Augusto da Conceição,1958-05-03,M,65,5,
660,761931596019391,Anna Liz Barbosa,2003-01-02,F,20,1,
661,776294697810074,Pedro Miguel Teixeira,1956-06-26,M,67,8,
662,740247376255505,Hadassa Lima,2006-02-17,F,17,7,
663,747738101113790,Murilo Montenegro,1956-12-01,M,67,5,
664,760155428982313,Cecilia Ramos,2000-07-03,F,23,1,
665,771948279562039,Maria Eduarda Camargo,1949-10-16,F,74,4,
666,753613518532694,Theo Pires,1941-10-03,M,82,6,
667,739841851451360,Sophia Costela,1990-07-24,F,33,9,2022-08-03
668,741268242241371,Pedro Miguel da Paz,1973-10-07,M,50,8,
669,723787778127621,Maria Luiza Barros,1941-11-16,F,82,8,
670,722772127210210,Sara Porto,1962-03-30,F,61,3,
671,728819968991498,Aylla Ribeiro,1960-05-01,F,63,6,
672,783414275816922,Thiago Novais,1987-04-01,M,36,10,
673,727602598162501,Fernando Abreu,1945-06-23,M,78,4,
674,773863699698435,Maria Cecília Nogueira,2005-03-31,F,18,6,
675,737203220181827,Vinicius Costela,1950-09-09,M,73,2,
676,747958789283465,Maria Vitória Andrade,1982-06-07,F,41,5,
677,773739832170140,Luiza Teixeira,1987-10-25,F,36,3,
678,751203433877298,Srta. Clara Marques,1980-01-04,F,43,4,
679,727186556480187,Heloísa da Rosa,1990-07-28,F,33,5,2022-11-08
680,746367194392890,Juliana Cunha,1958-11-28,F,65,9,
681,760873409868957,Vinícius Vargas,1986-10-22,M,37,9,
682,767753594097376,Emanuella Nascimento,1950-01-19,F,73,4,
683,728093984143365,Maria da Mota,1960-12-09,F,63,4,
684,735240481173528,Anthony da Rocha,1971-10-13,M,52,1,
685,749087328592389,Pietro Campos,1951-11-24,M,72,2,
686,745011057213980,Ana Sophia da Rosa,2018-12-18,F,5,6,
687,762469378785478,Emilly Porto,1973-01-07,F,50,4,
688,749425514281562,Brenda Pacheco,1995-01-02,F,28,4,
689,731604584748387,Elisa Correia,1942-10-30,F,81,7,
690,729223758931414,Clara Moura,1957-01-15,F,66,2,
691,758082147633180,Pedro Miguel Duarte,1983-03-06,M,40,8,
692,784580372211103,Aylla Andrade,2019-02-16,F,4,10,
693,770878766975773,Brayan Montenegro,1969-07-27,M,54,2,
694,735577060845331,Luna Albuquerque,1944-02-22,F,79,4,
695,757164861435437,Matteo Barbosa,1993-04-14,M,30,3,
696,746872776409618,Sra. Lívia Aragão,1999-07-25,F,24,4,2022-11-21
697,710551574614666,Guilherme da Mota,1998-09-15,M,25,1,
698,730925855605205,Maitê Fonseca,2020-12-25,F,3,4,
699,714357585489108,Sophie Cunha,2000-04-22,F,23,10,
700,761558923516363,Enzo Lima,1975-08-27,M,48,4,
701,776051422605059,Maria Luiza da Mata,2019-07-21,F,4,3,
702,743426950368606,Yasmin Pires,2017-02-18,F,6,6,
703,789734647106584,Sr. Breno Fogaça,1997-04-03,M,26,4,
704,792022449992980,Caleb Silva,1974-09-13,M,49,7,
705,735701558522714,Cecilia Caldeira,2024-02-18,F,-1,2,
706,764749895733198,Ravi Pires,2024-03-28,M,-1,3,
707,731011686775223,Emilly Alves,1974-12-28,F,49,7,
708,727386905810304,Maria Julia Freitas,1977-07-08,F,46,4,
709,748233628549966,Dom Pacheco,1989-07-16,M,34,9,
710,750477598401133,Heitor Albuquerque,1941-01-22,M,82,1,
711,782278569973951,Ana Carolina Nogueira,2025-11-26,F,-2,1,
712,790829548935469,Pedro Castro,1966-09-27,M,57,7,
713,737570379954241,Julia Pereira,1951-10-17,F,72,1,
714,776377621009708,Dra. Esther Almeida,2019-08-19,F,4,1,
715,777395767047040,Heloisa da Rocha,2010-11-14,F,13,6,
716,749057062918490,Alícia Rocha,1952-03-29,F,71,7,
717,742964336611298,Caroline Fernandes,1942-07-04,F,81,3,
718,720621486927657,Ana Carolina Rocha,1957-10-01,F,66,10,
719,796317998368372,Isabelly Machado,1963-01-23,F,60,9,
720,726739209535594,Maitê Pastor,1944-06-05,F,79,9,
721,778502150086165,Olivia Dias,1983-06-02,F,40,3,
722,745162770956495,Caleb Barbosa,1996-03-05,M,27,4,
723,720834125468074,Sr. Rhavi Correia,2008-04-24,M,15,1,
724,714191026450119,Ana Julia Nascimento,2012-05-16,F,11,9,
725,776217473585343,Elisa Cavalcanti,2017-03-14,F,6,3,
726,718815979104774,Alana Nunes,1976-02-03,F,47,8,
727,797604314989870,Dra. Emilly Montenegro,1942-10-02,F,81,7,
728,734907547490349,Catarina Silva,1956-07-27,F,67,1,
729,741453461503597,Cecília da Cunha,1946-10-07,F,77,5,
730,759462626900912,Ana Luiza Costa,1990-01-09,F,33,6,
731,792554632628849,Raquel Cirino,2018-02-11,F,5,3,
732,767027694165873,Mariana Sales,1966-03-12,F,57,8,
733,773523811352632,Júlia Costa,2022-09-28,F,1,10,
734,795549371247443,Olívia Ferreira,2001-05-24,F,22,7,2023-02-04
735,791603354335830,Sr. Leandro Lima,2018-05-01,M,5,6,
736,728877901617972,Maria Luísa Siqueira,1964-01-02,F,59,9,
737,726939923267451,Laís Fonseca,2005-09-15,F,18,10,
738,769521115873748,Théo Siqueira,1976-07-09,M,47,9,
739,731157735745709,Luana Pimenta,1998-10-23,F,25,2,
740,738881819680871,Isaque Porto,2008-12-19,M,15,3,
741,711876463678225,Fernanda Dias,1964-08-15,F,59,3,
742,740934626578788,Maria Fernanda Rocha,1961-12-06,F,62,1,
743,768393007740776,Srta. Sara Aragão,1975-01-20,F,48,7,
744,782039589832496,Maria Eduarda Freitas,1970-12-13,F,53,9,
745,786698414020840,Luana Lopes,1943-03-21,F,80,5,
746,744644505689567,Maria Fernanda Macedo,1973-03-02,F,50,1,
747,799042058372909,Matteo Freitas,1989-03-18,M,34,2,
748,754583719399643,Júlia Santos,1973-04-22,F,50,7,
749,771502414418640,Dr. Joaquim Nunes,1977-01-12,M,46,8,
750,737470406268037,Sophie Cavalcante,1995-03-01,F,28,3,
751,745617473671676,João Pedro Siqueira,2012-02-11,M,11,2,
752,752769442506132,Pietra Nunes,1948-08-20,F,75,7,
753,713095959763624,Elisa Viana,1983-11-14,F,40,8,
754,796705918355340,Davi Luiz Vargas,1960-01-07,M,63,9,
755,738079665622196,Gabrielly Camargo,2015-10-01,F,8,8,
756,749567768463246,Marcela Novais,2019-12-05,F,4,1,
757,777038209327185,Lívia Nascimento,1982-08-31,F,41,8,
758,789828260588871,Dr. Oliver Silveira,2022-08-27,M,1,5,
759,768864907290857,Luiz Felipe Leão,1954-12-18,M,69,6,
760,710473163905356,Dra. Olívia da Conceição,1962-07-14,F,61,3,
761,790781240040412,Sra. Manuella Macedo,1990-05-30,F,33,9,
762,766347312242381,Ravi Lucca Monteiro,1998-12-19,M,25,1,
763,797039671992312,Sara da Cunha,2004-01-27,F,19,6,
764,766031022301584,Srta. Luiza Fonseca,1991-11-28,F,32,2,
765,796042727225400,Benjamin Souza,1988-07-06,M,35,3,
766,797669573708524,Nicolas Gonçalves,1962-08-11,M,61,1,
767,772054293180878,Maria Alice Lopes,2017-07-18,F,6,2,
768,739471652277259,Ísis Rios,1978-10-03,F,45,1,
769,764922334472647,Ana Laura Leão,1964-12-21,F,59,9,
770,758178215904950,Bella Duarte,1956-08-08,F,67,1,
771,726645414752554,Maria Cecília da Cunha,1942-04-30,F,81,4,
772,760718435565363,Dr. Henrique Oliveira,1976-06-29,M,47,3,
773,797670787523172,Sr. Joaquim Cavalcanti,1955-04-11,M,68,2,
774,738640431937042,Ana Julia Oliveira,1961-08-21,F,62,6,
775,728422664280708,Lívia Vasconcelos,1976-04-10,F,47,6,
776,713884377170214,Mirella Cardoso,2011-05-28,F,12,2,
777,750182913100511,Rafael Cardoso,1957-03-03,M,66,4,
778,787548301033067,Davi Azevedo,1959-04-14,M,64,7,
779,756996163470037,Oliver Ferreira,1944-04-28,M,79,1,
780,755409608190898,Bryan Mendes,2009-01-30,M,14,8,
781,752645366541509,João Gabriel Casa Grande,1980-06-22,M,43,5,
782,718529941427750,Ryan Borges,1961-03-24,M,62,10,
783,714110295771454,Sra. Bianca Abreu,2026-02-18,F,-3,8,
784,785323777039790,Emanuella Albuquerque,1985-03-18,F,38,8,
785,726688442428872,Maria Vitória Novais,2024-08-20,F,-1,1,
786,720466233124930,Srta. Luiza Campos,1981-04-11,F,42,8,
787,723897594326209,Rebeca Viana,2004-05-27,F,19,2,
788,792956014670744,Luna Vargas,2025-09-13,F,-2,2,
789,736779630165610,Dr. Lucca Cunha,2009-05-12,M,14,1,
790,727911321376076,Raquel Castro,2014-12-28,F,9,2,
791,781434353787762,Maria Júlia Farias,1972-09-21,F,51,2,
792,776915515341813,Igor Cavalcante,1983-09-22,M,40,3,
793,776709361500803,Sr. Raul Teixeira,1961-05-06,M,62,5,
794,749301607459722,João Miguel Borges,2009-03-30,M,14,3,
795,784319302966151,Daniela Almeida,1993-06-15,F,30,4,2022-08-23
796,719575759988882,Raquel Sá,2001-02-21,F,22,8,
797,721174616962451,Maya Farias,1969-02-26,F,54,8,
798,785571102242495,Cauê Santos,1940-06-02,M,83,9,
799,717996702371456,Ana Souza,2026-01-23,F,-3,6,
800,722572121640422,Caio Cavalcanti,2020-04-09,M,3,10,
801,760521957936690,Dra. Luara Farias,1981-09-20,F,42,7,
802,797411519485877,Sophia Pimenta,1959-05-21,F,64,3,
